OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
F_OTU_2480,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Rhodotorula,Rhodotorula_oryzae
F_OTU_3417,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Rhodotorula,Rhodotorula_oryzae
F_OTU_136,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Rhodotorula,Rhodotorula_pilatii
F_OTU_2592,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Rhodotorula,Rhodotorula_pilatii
F_OTU_7260,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Rhodotorula,Rhodotorula_sonckii
F_OTU_112,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Rhodotorula,Rhodotorula_sp
F_OTU_1486,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Rhodotorula,Rhodotorula_sp
F_OTU_2152,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Rhodotorula,Rhodotorula_sp
F_OTU_5947,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Rhodotorula,Rhodotorula_taiwanensis
F_OTU_41,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_coprosmae
F_OTU_1615,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_coprosmicola
F_OTU_6553,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_coprosmicola
F_OTU_1424,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_elongatus
F_OTU_2236,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_elongatus
F_OTU_2558,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_foliicola
F_OTU_938,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_gracilis
F_OTU_571,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_griseoflavus
F_OTU_928,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_griseoflavus
F_OTU_1038,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_griseoflavus
F_OTU_3055,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_griseoflavus
F_OTU_3158,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_griseoflavus
F_OTU_3992,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_griseoflavus
F_OTU_4772,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_griseoflavus
F_OTU_5245,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_griseoflavus
F_OTU_5291,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_griseoflavus
F_OTU_6343,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_griseoflavus
F_OTU_6822,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_griseoflavus
F_OTU_2950,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_inositophilus
F_OTU_6492,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_inositophilus
F_OTU_420,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_linderae
F_OTU_6322,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_linderae
F_OTU_6505,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_linderae
F_OTU_1645,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_ogasawarensis
F_OTU_4522,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_ruberrimus
F_OTU_831,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_salicinus
F_OTU_1417,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_salicinus
F_OTU_1510,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_salicinus
F_OTU_3465,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_salicinus
F_OTU_4168,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_salicinus
F_OTU_4257,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_salicinus
F_OTU_6963,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_salicinus
F_OTU_7600,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_salicinus
F_OTU_2425,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_sasicola
F_OTU_2083,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_sp
F_OTU_4284,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_sp
F_OTU_6249,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_sp
F_OTU_1681,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_subbrunneus
F_OTU_2001,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_subbrunneus
F_OTU_2658,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_subbrunneus
F_OTU_3235,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_subbrunneus
F_OTU_63,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_symmetricus
F_OTU_3634,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_taupoensis
F_OTU_5403,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_taupoensis
F_OTU_6906,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Sporobolomyces,Sporobolomyces_taupoensis
F_OTU_358,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_sedis,Unidentified,Incertae_sedis_sp
F_OTU_921,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporidiobolus,Sporidiobolus_johnsonii
F_OTU_980,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporidiobolus,Sporidiobolus_johnsonii
F_OTU_3308,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporidiobolus,Sporidiobolus_johnsonii
F_OTU_3630,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporidiobolus,Sporidiobolus_johnsonii
F_OTU_4545,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporidiobolus,Sporidiobolus_johnsonii
F_OTU_5804,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporidiobolus,Sporidiobolus_johnsonii
F_OTU_6801,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporidiobolus,Sporidiobolus_johnsonii
F_OTU_7452,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporidiobolus,Sporidiobolus_longiusculus
F_OTU_2434,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporidiobolus,Sporidiobolus_microsporus
F_OTU_231,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Unidentified,Unidentified,Sporidiobolales_sp
F_OTU_269,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Unidentified,Unidentified,Sporidiobolales_sp
F_OTU_640,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Unidentified,Unidentified,Sporidiobolales_sp
F_OTU_1241,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Unidentified,Unidentified,Sporidiobolales_sp
F_OTU_1446,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Unidentified,Unidentified,Sporidiobolales_sp
F_OTU_1504,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Unidentified,Unidentified,Sporidiobolales_sp
F_OTU_1522,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Unidentified,Unidentified,Sporidiobolales_sp
F_OTU_1703,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Unidentified,Unidentified,Sporidiobolales_sp
F_OTU_2230,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Unidentified,Unidentified,Sporidiobolales_sp
F_OTU_2390,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Unidentified,Unidentified,Sporidiobolales_sp
F_OTU_2719,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Unidentified,Unidentified,Sporidiobolales_sp
F_OTU_3851,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Unidentified,Unidentified,Sporidiobolales_sp
F_OTU_6060,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Unidentified,Unidentified,Sporidiobolales_sp
F_OTU_6107,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Unidentified,Unidentified,Sporidiobolales_sp
F_OTU_6802,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Unidentified,Unidentified,Sporidiobolales_sp
F_OTU_7608,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Unidentified,Unidentified,Sporidiobolales_sp
F_OTU_2451,Fungi,Basidiomycota,Microbotryomycetes,Unidentified,Unidentified,Unidentified,Microbotryomycetes_sp
F_OTU_2873,Fungi,Basidiomycota,Pucciniomycetes,Helicobasidiales,Helicobasidiaceae,Unidentified,Helicobasidiaceae_sp
F_OTU_301,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Cronartiaceae,Cronartium,Cronartium_quercuum
F_OTU_213,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,Puccinia_recondita
F_OTU_195,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,Puccinia_sorghi
F_OTU_6154,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Uromyces,Uromyces_ciceris-arietini
F_OTU_6073,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Uromyces,Uromyces_vignae
F_OTU_3406,Fungi,Basidiomycota,Pucciniomycetes,Septobasidiales,Septobasidiaceae,Septobasidium,Septobasidium_sp
F_OTU_3307,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Cystofilobasidium,Cystofilobasidium_capitatum
F_OTU_1063,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Cystofilobasidium,Cystofilobasidium_macerans
F_OTU_282,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Guehomyces,Guehomyces_pullulans
F_OTU_294,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Itersonilia,Itersonilia_perplexans
F_OTU_281,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Mrakia,Mrakia_frigida
F_OTU_1112,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Udeniomyces,Udeniomyces_megalosporus
F_OTU_2944,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Udeniomyces,Udeniomyces_pannonicus
F_OTU_6383,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Udeniomyces,Udeniomyces_puniceus
F_OTU_262,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Udeniomyces,Udeniomyces_pyricola
F_OTU_7605,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Xanthophyllomyces,Xanthophyllomyces_sp
F_OTU_249,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Incertae_sedis,Mrakiella,Mrakiella_aquatica
F_OTU_5889,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Incertae_sedis,Syzygospora,Syzygospora_bachmannii
F_OTU_177,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Unidentified,Unidentified,Cystofilobasidiales_sp
F_OTU_2077,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Unidentified,Unidentified,Cystofilobasidiales_sp
F_OTU_2160,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Unidentified,Unidentified,Cystofilobasidiales_sp
F_OTU_2290,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Unidentified,Unidentified,Cystofilobasidiales_sp
F_OTU_845,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Incertae_sedis,Auriculibuller,Auriculibuller_fuscus
F_OTU_662,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Incertae_sedis,Bullera,Bullera_globospora
F_OTU_1991,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Incertae_sedis,Bullera,Bullera_globospora
F_OTU_6819,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Incertae_sedis,Bullera,Bullera_globospora
F_OTU_1114,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Incertae_sedis,Bullera,Bullera_pseudoalba
F_OTU_1864,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Incertae_sedis,Bullera,Bullera_variabilis
F_OTU_4275,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Incertae_sedis,Bullera,Bullera_variabilis
F_OTU_6164,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Incertae_sedis,Bullera,Bullera_variabilis
